fromProductId,toProductId,similarityScore,algorithm,computedAt
PRD02385,PRD02381,0.7021,hybrid,2025-06-21
PRD02386,PRD02389,0.9438,pagerank,2023-10-04
PRD02386,PRD02374,0.8676,content-based,2023-04-11
PRD02386,PRD02392,0.7604,collaborative,2022-03-04
PRD02387,PRD02380,0.7394,content-based,2025-06-28
PRD02387,PRD02375,0.6565,node-similarity,2025-02-24
PRD02387,PRD02389,0.5693,content-based,2023-05-01
PRD02388,PRD02379,0.6542,node-similarity,2024-01-21
PRD02388,PRD02391,0.7702,pagerank,2022-12-06
PRD02388,PRD02396,0.831,collaborative,2022-03-23
PRD02389,PRD02394,0.8579,pagerank,2022-10-13
PRD02389,PRD02382,0.8048,hybrid,2024-02-03
PRD02389,PRD02396,0.6359,content-based,2024-11-04
PRD02390,PRD02382,0.678,node-similarity,2022-09-25
PRD02390,PRD02392,0.688,content-based,2022-12-31
PRD02390,PRD02377,0.6425,content-based,2022-10-10
PRD02391,PRD02389,0.9002,hybrid,2022-06-20
PRD02391,PRD02384,0.9189,node-similarity,2022-06-11
PRD02391,PRD02385,0.6527,hybrid,2022-05-20
PRD02392,PRD02371,0.8757,hybrid,2025-09-27
PRD02392,PRD02384,0.8331,node-similarity,2024-08-30
PRD02393,PRD02390,0.982,pagerank,2022-02-11
PRD02393,PRD02383,0.7525,content-based,2024-06-18
PRD02393,PRD02374,0.8529,hybrid,2024-04-28
PRD02394,PRD02395,0.8396,collaborative,2023-01-25
PRD02394,PRD02372,0.6246,content-based,2025-07-03
PRD02394,PRD02380,0.9828,pagerank,2025-05-07
PRD02395,PRD02381,0.5933,content-based,2022-07-17
PRD02395,PRD02386,0.9275,content-based,2022-05-31
PRD02396,PRD02380,0.7621,hybrid,2025-12-24
PRD02396,PRD02372,0.8901,content-based,2024-05-16
PRD02396,PRD02378,0.7817,pagerank,2024-06-07
PRD02397,PRD02416,0.6957,hybrid,2022-10-29
PRD02397,PRD02414,0.8662,collaborative,2025-08-09
PRD02397,PRD02421,0.8188,node-similarity,2025-09-13
PRD02398,PRD02401,0.5616,content-based,2025-08-16
PRD02398,PRD02405,0.9127,node-similarity,2023-05-27
PRD02398,PRD02418,0.5821,hybrid,2024-02-22
PRD02399,PRD02421,0.594,node-similarity,2022-12-23
PRD02399,PRD02415,0.5763,hybrid,2024-10-18
PRD02399,PRD02405,0.5545,node-similarity,2022-06-10
PRD02400,PRD02413,0.5871,content-based,2023-08-16
PRD02400,PRD02409,0.6688,pagerank,2024-01-19
PRD02400,PRD02419,0.9817,pagerank,2025-01-13
PRD02401,PRD02397,0.6933,content-based,2024-04-28
PRD02401,PRD02406,0.5912,content-based,2022-11-16
PRD02401,PRD02423,0.8154,collaborative,2024-07-05
PRD02402,PRD02401,0.8855,hybrid,2022-06-16
PRD02402,PRD02405,0.9853,content-based,2022-06-25
PRD02402,PRD02408,0.9271,collaborative,2023-02-13
PRD02403,PRD02418,0.9575,node-similarity,2024-06-18
PRD02403,PRD02411,0.8015,collaborative,2025-11-28
PRD02403,PRD02402,0.7012,node-similarity,2023-10-29
PRD02404,PRD02421,0.8493,collaborative,2022-11-19
PRD02404,PRD02398,0.6603,node-similarity,2024-04-29
PRD02404,PRD02401,0.9861,pagerank,2025-04-09
PRD02405,PRD02412,0.6657,pagerank,2025-08-04
PRD02405,PRD02415,0.9266,pagerank,2024-03-11
PRD02405,PRD02400,0.9252,content-based,2022-03-31
PRD02406,PRD02405,0.7375,hybrid,2025-07-23
PRD02406,PRD02408,0.8522,hybrid,2022-01-02
PRD02406,PRD02420,0.8706,pagerank,2024-09-30
PRD02407,PRD02416,0.8384,collaborative,2024-05-04
PRD02407,PRD02417,0.8791,content-based,2022-12-23
PRD02407,PRD02422,0.6008,content-based,2025-09-16
PRD02408,PRD02410,0.5545,content-based,2024-02-12
PRD02408,PRD02421,0.5511,pagerank,2023-02-22
PRD02408,PRD02418,0.9711,node-similarity,2023-10-11
PRD02409,PRD02424,0.8812,content-based,2025-12-02
PRD02409,PRD02416,0.6699,hybrid,2024-10-24
PRD02409,PRD02412,0.6427,hybrid,2025-10-20
PRD02410,PRD02421,0.7153,collaborative,2025-03-26
PRD02410,PRD02411,0.7176,collaborative,2025-02-17
PRD02410,PRD02403,0.902,content-based,2025-05-23
PRD02411,PRD02397,0.6927,collaborative,2024-02-20
PRD02411,PRD02402,0.5945,pagerank,2022-05-22
PRD02411,PRD02424,0.8639,pagerank,2025-04-04
PRD02412,PRD02413,0.7493,pagerank,2025-12-18
PRD02412,PRD02421,0.802,content-based,2022-02-03
PRD02412,PRD02406,0.7558,pagerank,2023-02-03
PRD02413,PRD02409,0.9186,node-similarity,2025-01-01
PRD02413,PRD02424,0.7139,content-based,2025-11-19
PRD02414,PRD02405,0.8855,hybrid,2022-09-10
PRD02414,PRD02407,0.6526,collaborative,2025-03-31
PRD02414,PRD02404,0.9826,hybrid,2022-12-17
PRD02415,PRD02410,0.8984,node-similarity,2024-01-02
PRD02415,PRD02414,0.7636,pagerank,2025-07-08
PRD02415,PRD02412,0.8,collaborative,2024-05-31
PRD02416,PRD02414,0.948,node-similarity,2022-08-12
PRD02416,PRD02405,0.9524,hybrid,2025-02-21
PRD02416,PRD02415,0.7132,collaborative,2023-02-19
PRD02417,PRD02411,0.7045,node-similarity,2022-12-30
PRD02417,PRD02418,0.8837,collaborative,2024-11-09
PRD02417,PRD02405,0.8793,node-similarity,2024-01-19
PRD02418,PRD02399,0.6053,hybrid,2024-10-25
PRD02418,PRD02400,0.8895,collaborative,2024-12-12
PRD02418,PRD02401,0.9504,content-based,2022-10-21
PRD02419,PRD02409,0.9598,content-based,2023-05-03
PRD02419,PRD02402,0.8255,content-based,2025-11-28
PRD02419,PRD02406,0.9341,content-based,2025-01-14
PRD02420,PRD02416,0.9114,hybrid,2024-02-23
PRD02420,PRD02417,0.6634,node-similarity,2022-07-23
PRD02420,PRD02402,0.7673,content-based,2023-06-27
PRD02421,PRD02413,0.7539,node-similarity,2023-06-21
PRD02422,PRD02416,0.6802,hybrid,2024-10-31
PRD02422,PRD02402,0.8263,pagerank,2022-01-14
PRD02422,PRD02403,0.942,node-similarity,2025-06-25
PRD02423,PRD02422,0.6695,hybrid,2024-05-07
PRD02423,PRD02420,0.6854,hybrid,2025-04-08
PRD02423,PRD02400,0.6029,pagerank,2024-10-02
PRD02424,PRD02408,0.6164,hybrid,2023-04-20
PRD02424,PRD02397,0.9257,content-based,2022-01-14
PRD02424,PRD02416,0.5659,content-based,2024-02-22
PRD02425,PRD02433,0.9763,pagerank,2025-07-29
PRD02425,PRD02442,0.8115,pagerank,2024-01-12
PRD02425,PRD02448,0.6072,pagerank,2024-10-08
PRD02426,PRD02443,0.7476,hybrid,2022-09-07
PRD02426,PRD02449,0.5982,collaborative,2025-06-20
PRD02426,PRD02437,0.6866,pagerank,2022-09-16
PRD02427,PRD02428,0.634,node-similarity,2025-12-17
PRD02427,PRD02433,0.6616,pagerank,2024-10-07
PRD02427,PRD02451,0.9488,collaborative,2025-05-28
PRD02428,PRD02434,0.9569,hybrid,2022-12-01
PRD02428,PRD02451,0.8042,content-based,2023-12-25
PRD02428,PRD02430,0.62,node-similarity,2024-08-03
PRD02429,PRD02426,0.8545,collaborative,2023-06-29
PRD02429,PRD02436,0.8115,collaborative,2023-12-17
PRD02429,PRD02433,0.9769,content-based,2023-10-26
PRD02430,PRD02446,0.811,hybrid,2024-10-08
PRD02430,PRD02449,0.9682,content-based,2022-11-01
PRD02430,PRD02451,0.7132,pagerank,2022-07-27
PRD02431,PRD02432,0.7381,pagerank,2022-10-09
PRD02431,PRD02450,0.977,hybrid,2025-02-21
PRD02431,PRD02443,0.6987,pagerank,2024-04-22
PRD02432,PRD02441,0.8805,node-similarity,2022-12-18
PRD02432,PRD02437,0.9651,hybrid,2025-12-14
PRD02432,PRD02435,0.7375,collaborative,2022-09-25
PRD02433,PRD02439,0.7768,pagerank,2024-05-13
PRD02433,PRD02447,0.9108,collaborative,2023-10-01
PRD02433,PRD02430,0.5611,node-similarity,2024-02-12
PRD02434,PRD02443,0.8426,hybrid,2022-02-20
PRD02434,PRD02438,0.7293,collaborative,2025-08-17
PRD02434,PRD02429,0.7013,content-based,2022-03-21
PRD02435,PRD02437,0.5896,hybrid,2023-02-14
PRD02435,PRD02451,0.7472,node-similarity,2025-07-03
PRD02435,PRD02428,0.8979,node-similarity,2023-07-12
PRD02436,PRD02451,0.9673,hybrid,2022-12-04
PRD02436,PRD02442,0.7096,hybrid,2025-05-14
PRD02436,PRD02430,0.9502,hybrid,2023-10-23
PRD02437,PRD02443,0.6644,hybrid,2025-11-19
PRD02437,PRD02429,0.7365,pagerank,2022-11-18
PRD02438,PRD02431,0.9106,pagerank,2024-12-30
PRD02438,PRD02427,0.9353,node-similarity,2023-02-12
PRD02438,PRD02430,0.878,pagerank,2025-07-13
PRD02439,PRD02438,0.846,content-based,2024-04-10
PRD02439,PRD02437,0.8602,content-based,2025-07-04
PRD02439,PRD02425,0.8372,hybrid,2024-11-08
PRD02440,PRD02452,0.8961,hybrid,2022-04-20
PRD02440,PRD02446,0.5811,pagerank,2024-12-10
PRD02440,PRD02430,0.8848,collaborative,2023-02-26
PRD02441,PRD02445,0.6579,collaborative,2025-05-27
PRD02441,PRD02430,0.8919,pagerank,2025-11-13
PRD02442,PRD02451,0.7665,collaborative,2024-05-26
PRD02442,PRD02435,0.6345,hybrid,2024-02-12
PRD02443,PRD02445,0.9521,pagerank,2025-05-12
PRD02443,PRD02438,0.9627,hybrid,2022-10-18
PRD02443,PRD02441,0.7667,hybrid,2022-02-02
PRD02444,PRD02435,0.6433,content-based,2022-11-24
PRD02444,PRD02429,0.8467,hybrid,2025-07-17
PRD02444,PRD02448,0.6403,hybrid,2023-09-19
PRD02445,PRD02440,0.835,pagerank,2023-05-08
PRD02445,PRD02433,0.6734,collaborative,2024-03-05
PRD02445,PRD02436,0.9274,pagerank,2023-06-06
PRD02446,PRD02429,0.5579,collaborative,2022-10-07
PRD02446,PRD02452,0.786,collaborative,2022-04-09
PRD02446,PRD02447,0.78,content-based,2022-03-24
PRD02447,PRD02452,0.6733,node-similarity,2022-12-15
PRD02447,PRD02445,0.8421,pagerank,2024-02-22
PRD02447,PRD02425,0.6245,node-similarity,2022-05-18
PRD02448,PRD02439,0.6759,node-similarity,2024-04-30
PRD02448,PRD02443,0.9297,pagerank,2022-12-14
PRD02448,PRD02440,0.6782,content-based,2023-08-02
PRD02449,PRD02450,0.8423,collaborative,2022-07-11
PRD02449,PRD02442,0.7572,hybrid,2025-03-14
PRD02450,PRD02451,0.6835,pagerank,2024-01-26
PRD02450,PRD02446,0.5886,node-similarity,2023-08-04
PRD02450,PRD02441,0.7372,hybrid,2025-02-11
PRD02451,PRD02432,0.5839,collaborative,2022-06-02
PRD02451,PRD02426,0.6858,content-based,2023-01-23
PRD02452,PRD02445,0.5827,node-similarity,2023-03-19
PRD02452,PRD02434,0.7494,content-based,2023-06-27
PRD02452,PRD02432,0.971,pagerank,2023-05-05
PRD02453,PRD02466,0.9168,pagerank,2022-12-07
PRD02453,PRD02469,0.6977,content-based,2025-01-10
PRD02453,PRD02475,0.7875,pagerank,2022-10-26
PRD02454,PRD02457,0.9249,pagerank,2024-11-12
PRD02454,PRD02455,0.7446,content-based,2023-09-20
PRD02454,PRD02461,0.8282,node-similarity,2023-05-12
PRD02455,PRD02473,0.8161,collaborative,2023-07-21
PRD02455,PRD02474,0.6346,hybrid,2025-03-22
PRD02455,PRD02480,0.9209,hybrid,2022-01-25
PRD02456,PRD02466,0.6547,content-based,2024-11-20
PRD02456,PRD02479,0.8849,node-similarity,2022-02-03
PRD02456,PRD02477,0.735,content-based,2023-10-21
PRD02457,PRD02475,0.8414,hybrid,2025-01-10
PRD02457,PRD02456,0.6743,pagerank,2024-04-18
PRD02457,PRD02473,0.7363,hybrid,2023-10-24
PRD02458,PRD02463,0.5951,content-based,2022-03-29
PRD02458,PRD02480,0.902,collaborative,2025-01-08
PRD02458,PRD02476,0.9858,pagerank,2022-03-10
PRD02459,PRD02463,0.8477,hybrid,2023-07-30
PRD02459,PRD02474,0.6757,pagerank,2024-08-22
PRD02459,PRD02476,0.7843,content-based,2024-09-26
PRD02460,PRD02478,0.5892,content-based,2023-11-25
PRD02460,PRD02476,0.7657,pagerank,2024-09-24
PRD02460,PRD02462,0.9895,pagerank,2023-05-10
PRD02461,PRD02469,0.918,node-similarity,2025-11-09
PRD02461,PRD02459,0.9077,hybrid,2023-12-08
PRD02461,PRD02473,0.8497,node-similarity,2023-10-04
PRD02462,PRD02461,0.8508,collaborative,2023-01-29
PRD02462,PRD02474,0.8744,collaborative,2023-09-23
PRD02462,PRD02480,0.6857,collaborative,2023-08-05
PRD02463,PRD02460,0.6917,pagerank,2025-04-05
PRD02463,PRD02454,0.6137,collaborative,2022-02-04
PRD02464,PRD02458,0.9213,content-based,2022-06-07
PRD02464,PRD02463,0.8926,content-based,2024-08-03
PRD02464,PRD02471,0.5755,collaborative,2024-12-06
PRD02465,PRD02455,0.8853,node-similarity,2024-06-04
PRD02465,PRD02480,0.734,hybrid,2022-04-28
PRD02465,PRD02464,0.8847,hybrid,2024-09-27
PRD02466,PRD02462,0.9549,pagerank,2022-08-29
PRD02466,PRD02454,0.5664,hybrid,2022-08-19
PRD02466,PRD02477,0.9777,content-based,2025-01-15
PRD02467,PRD02463,0.6908,collaborative,2023-04-30
PRD02467,PRD02453,0.7879,content-based,2025-11-06
PRD02467,PRD02475,0.9323,content-based,2024-03-08
PRD02468,PRD02477,0.6926,content-based,2022-07-12
PRD02468,PRD02471,0.7881,content-based,2025-04-12
PRD02468,PRD02480,0.6922,pagerank,2025-10-19
PRD02469,PRD02458,0.8066,collaborative,2024-05-19
PRD02469,PRD02471,0.9462,hybrid,2022-12-28
PRD02469,PRD02473,0.7183,pagerank,2022-10-04
PRD02470,PRD02464,0.8327,pagerank,2024-04-14
PRD02470,PRD02455,0.966,node-similarity,2024-11-17
PRD02470,PRD02468,0.8087,pagerank,2022-05-02
PRD02471,PRD02470,0.8791,node-similarity,2024-02-28
PRD02471,PRD02460,0.5668,content-based,2024-05-05
PRD02471,PRD02478,0.9148,hybrid,2024-04-02
PRD02472,PRD02474,0.8299,node-similarity,2024-10-31
PRD02472,PRD02454,0.7583,pagerank,2024-04-08
PRD02472,PRD02470,0.9285,pagerank,2024-09-14
PRD02473,PRD02462,0.9159,hybrid,2023-08-06
PRD02473,PRD02478,0.9825,pagerank,2022-06-17
PRD02473,PRD02475,0.6483,hybrid,2023-02-18
PRD02474,PRD02453,0.9485,pagerank,2023-05-07
PRD02474,PRD02477,0.6027,pagerank,2024-12-29
PRD02474,PRD02454,0.7426,collaborative,2022-05-05
PRD02475,PRD02471,0.561,collaborative,2023-01-13
PRD02475,PRD02480,0.7754,content-based,2023-11-17
PRD02475,PRD02456,0.9426,collaborative,2023-08-08
PRD02476,PRD02454,0.7168,hybrid,2025-12-02
PRD02476,PRD02477,0.7879,node-similarity,2022-05-13
PRD02477,PRD02479,0.7012,hybrid,2025-06-16
PRD02477,PRD02469,0.8798,content-based,2024-06-16
PRD02478,PRD02468,0.6517,collaborative,2023-10-29
PRD02478,PRD02453,0.9222,collaborative,2025-12-27
PRD02478,PRD02462,0.5537,collaborative,2023-01-13
PRD02479,PRD02471,0.9549,collaborative,2023-05-17
PRD02479,PRD02454,0.7999,hybrid,2022-03-14
PRD02479,PRD02468,0.8623,pagerank,2024-03-10
PRD02480,PRD02478,0.883,node-similarity,2025-02-13
PRD02480,PRD02459,0.6161,node-similarity,2023-01-11
PRD02481,PRD02500,0.8919,content-based,2023-07-05
PRD02481,PRD02509,0.8146,node-similarity,2023-06-25
PRD02481,PRD02489,0.8378,collaborative,2025-04-12
PRD02482,PRD02503,0.7483,collaborative,2022-11-04
PRD02482,PRD02500,0.8076,pagerank,2023-03-19
PRD02482,PRD02488,0.8854,node-similarity,2022-10-02
PRD02483,PRD02506,0.7887,node-similarity,2023-03-05
PRD02483,PRD02512,0.8903,pagerank,2024-11-01
PRD02483,PRD02501,0.5986,content-based,2025-07-07
PRD02484,PRD02492,0.8899,content-based,2023-12-25
PRD02484,PRD02486,0.8268,collaborative,2023-07-31
PRD02484,PRD02502,0.706,node-similarity,2025-08-13
PRD02485,PRD02505,0.9376,content-based,2022-04-13
PRD02485,PRD02495,0.8157,pagerank,2023-12-24
PRD02485,PRD02504,0.5808,pagerank,2023-07-29
PRD02486,PRD02489,0.5885,content-based,2022-11-17
PRD02486,PRD02481,0.7037,content-based,2024-05-22
PRD02486,PRD02491,0.9587,pagerank,2022-09-20
PRD02487,PRD02503,0.5908,hybrid,2024-07-25
PRD02487,PRD02488,0.8887,pagerank,2024-04-18
PRD02487,PRD02492,0.7028,pagerank,2023-05-30
PRD02488,PRD02486,0.9354,collaborative,2024-12-31
PRD02488,PRD02512,0.7759,hybrid,2024-07-23
PRD02489,PRD02504,0.7334,collaborative,2025-01-06
PRD02489,PRD02510,0.8242,pagerank,2023-10-17
PRD02489,PRD02509,0.8186,pagerank,2023-09-03
PRD02490,PRD02513,0.8949,content-based,2022-04-30
PRD02490,PRD02509,0.9751,pagerank,2024-09-27
PRD02490,PRD02485,0.7771,content-based,2022-10-23
PRD02491,PRD02482,0.7208,collaborative,2024-08-04
PRD02491,PRD02506,0.839,hybrid,2023-04-10
PRD02491,PRD02495,0.7798,pagerank,2025-01-12
PRD02492,PRD02481,0.7146,collaborative,2025-09-03
PRD02492,PRD02493,0.5958,pagerank,2023-09-19
PRD02493,PRD02504,0.8802,content-based,2025-06-29
PRD02493,PRD02486,0.7496,collaborative,2025-12-31
PRD02493,PRD02482,0.9546,node-similarity,2023-11-28
PRD02494,PRD02509,0.9246,content-based,2022-06-18
PRD02494,PRD02511,0.6134,node-similarity,2022-07-22
PRD02494,PRD02492,0.7013,node-similarity,2025-08-06
PRD02495,PRD02488,0.7007,node-similarity,2023-06-26
PRD02495,PRD02506,0.705,content-based,2023-01-23
PRD02496,PRD02487,0.7858,node-similarity,2022-05-16
PRD02496,PRD02490,0.6764,hybrid,2024-12-13
PRD02496,PRD02488,0.7894,pagerank,2025-02-13
PRD02497,PRD02501,0.8075,content-based,2022-12-17
PRD02497,PRD02490,0.6121,collaborative,2024-08-14
PRD02497,PRD02496,0.6661,collaborative,2023-05-26
PRD02498,PRD02481,0.8267,collaborative,2023-04-07
PRD02498,PRD02508,0.9754,content-based,2025-10-08
PRD02498,PRD02512,0.5875,hybrid,2024-12-24
PRD02499,PRD02487,0.6423,pagerank,2023-04-10
PRD02499,PRD02501,0.8154,collaborative,2023-01-15
PRD02499,PRD02506,0.9714,hybrid,2023-04-26
PRD02500,PRD02490,0.8552,collaborative,2024-12-08
PRD02500,PRD02485,0.7269,content-based,2022-11-11
PRD02500,PRD02509,0.799,hybrid,2025-10-11
PRD02501,PRD02508,0.7855,pagerank,2024-11-26
PRD02501,PRD02489,0.5941,content-based,2025-08-22
PRD02502,PRD02489,0.849,hybrid,2024-12-09
PRD02502,PRD02511,0.5838,collaborative,2022-11-15
PRD02502,PRD02481,0.7123,collaborative,2025-03-15
PRD02503,PRD02500,0.6033,node-similarity,2025-02-07
PRD02503,PRD02486,0.8814,node-similarity,2024-08-02
PRD02503,PRD02502,0.7852,content-based,2025-11-14
PRD02504,PRD02491,0.8229,pagerank,2022-04-20
PRD02504,PRD02509,0.6697,content-based,2024-09-30
PRD02505,PRD02504,0.8695,node-similarity,2024-02-11
PRD02505,PRD02494,0.9553,hybrid,2022-01-08
PRD02505,PRD02489,0.6153,collaborative,2024-02-17
PRD02506,PRD02496,0.8375,collaborative,2022-03-18
PRD02506,PRD02510,0.7499,pagerank,2024-12-25
PRD02507,PRD02484,0.7379,pagerank,2022-04-26
PRD02507,PRD02509,0.9206,hybrid,2024-07-23
PRD02507,PRD02511,0.83,content-based,2025-05-15
PRD02508,PRD02513,0.8198,collaborative,2025-11-26
PRD02508,PRD02483,0.9143,collaborative,2025-08-05
PRD02508,PRD02509,0.8908,hybrid,2023-02-21
PRD02509,PRD02482,0.9562,pagerank,2025-06-17
PRD02509,PRD02513,0.8057,collaborative,2023-04-01
PRD02510,PRD02495,0.7251,content-based,2023-04-18
PRD02510,PRD02494,0.5756,collaborative,2023-05-04
PRD02510,PRD02497,0.7766,content-based,2023-02-08
PRD02511,PRD02499,0.5752,node-similarity,2022-02-22
PRD02511,PRD02491,0.874,pagerank,2024-08-27
PRD02511,PRD02512,0.8858,node-similarity,2024-01-22
PRD02512,PRD02486,0.6502,node-similarity,2022-06-14
PRD02512,PRD02489,0.7734,collaborative,2024-01-15
PRD02513,PRD02487,0.7892,node-similarity,2025-10-13
PRD02513,PRD02483,0.9193,node-similarity,2025-02-19
PRD02513,PRD02496,0.8744,node-similarity,2022-06-24
PRD02514,PRD02523,0.593,collaborative,2024-04-05
PRD02514,PRD02517,0.6423,collaborative,2025-05-08
PRD02514,PRD02515,0.9528,content-based,2024-02-23
PRD02515,PRD02527,0.9106,node-similarity,2024-02-04
PRD02515,PRD02541,0.702,node-similarity,2025-09-02
PRD02515,PRD02531,0.8566,pagerank,2023-06-17
PRD02516,PRD02540,0.8457,hybrid,2022-02-09
PRD02516,PRD02534,0.5876,pagerank,2025-03-04
PRD02516,PRD02524,0.8119,content-based,2024-01-05
PRD02517,PRD02530,0.9695,node-similarity,2024-08-09
PRD02517,PRD02518,0.9603,pagerank,2024-11-22
PRD02518,PRD02534,0.5851,content-based,2024-06-24
PRD02518,PRD02525,0.5558,node-similarity,2022-12-06
PRD02518,PRD02529,0.9507,pagerank,2024-02-29
PRD02519,PRD02527,0.7309,content-based,2023-05-04
PRD02519,PRD02537,0.9006,node-similarity,2024-09-23
PRD02519,PRD02526,0.9644,hybrid,2023-06-20
PRD02520,PRD02539,0.6291,hybrid,2024-02-10
PRD02520,PRD02531,0.596,pagerank,2025-02-07
PRD02520,PRD02526,0.6748,hybrid,2025-02-26
PRD02521,PRD02535,0.6441,pagerank,2024-08-04
PRD02521,PRD02515,0.8841,pagerank,2025-06-14
PRD02521,PRD02534,0.8742,collaborative,2025-10-30
PRD02522,PRD02530,0.8646,hybrid,2025-08-19
PRD02522,PRD02532,0.8076,node-similarity,2023-09-19
PRD02522,PRD02518,0.6366,content-based,2023-12-11
PRD02523,PRD02520,0.6151,collaborative,2023-04-26
PRD02523,PRD02536,0.6524,hybrid,2024-12-01
PRD02523,PRD02541,0.732,collaborative,2023-08-20
PRD02524,PRD02534,0.6561,hybrid,2025-12-22
PRD02524,PRD02533,0.865,node-similarity,2024-09-15
PRD02524,PRD02528,0.584,pagerank,2025-10-15
PRD02525,PRD02541,0.8504,hybrid,2025-10-24
PRD02525,PRD02516,0.6506,node-similarity,2023-07-12
PRD02525,PRD02521,0.9845,node-similarity,2022-04-08
PRD02526,PRD02533,0.583,hybrid,2022-09-21
PRD02526,PRD02534,0.7661,hybrid,2022-10-23
PRD02526,PRD02531,0.6747,node-similarity,2025-11-01
PRD02527,PRD02523,0.6376,pagerank,2022-06-11
PRD02527,PRD02541,0.7276,hybrid,2022-10-04
PRD02527,PRD02537,0.6757,content-based,2024-01-19
PRD02528,PRD02514,0.571,node-similarity,2023-12-06
PRD02528,PRD02534,0.9507,node-similarity,2024-03-05
PRD02528,PRD02516,0.7699,content-based,2022-06-12
PRD02529,PRD02538,0.6335,hybrid,2025-05-12
PRD02529,PRD02517,0.7132,content-based,2024-03-24
PRD02529,PRD02536,0.7206,collaborative,2022-03-22
PRD02530,PRD02539,0.6669,node-similarity,2023-01-05
PRD02530,PRD02538,0.8881,node-similarity,2024-06-04
PRD02530,PRD02516,0.9777,hybrid,2023-09-11
PRD02531,PRD02514,0.7507,content-based,2024-04-25
PRD02531,PRD02527,0.5553,hybrid,2024-03-30
PRD02532,PRD02528,0.6592,node-similarity,2023-02-13
PRD02532,PRD02530,0.8031,collaborative,2023-07-12
PRD02532,PRD02517,0.7607,node-similarity,2025-09-28
PRD02533,PRD02521,0.9219,collaborative,2023-10-05
PRD02533,PRD02530,0.7098,hybrid,2023-05-31
PRD02533,PRD02515,0.6088,content-based,2024-12-22
PRD02534,PRD02540,0.9438,collaborative,2024-12-26
PRD02534,PRD02517,0.5762,hybrid,2025-03-19
PRD02534,PRD02532,0.5808,hybrid,2023-03-18
PRD02535,PRD02536,0.8016,collaborative,2025-02-20
PRD02535,PRD02531,0.5553,collaborative,2025-07-29
PRD02535,PRD02539,0.9607,pagerank,2022-10-10
PRD02536,PRD02518,0.9652,collaborative,2024-12-20
PRD02536,PRD02534,0.8217,node-similarity,2025-04-21
PRD02536,PRD02533,0.5939,collaborative,2022-01-07
PRD02537,PRD02520,0.7885,pagerank,2023-10-13
PRD02537,PRD02514,0.6341,content-based,2025-02-19
PRD02537,PRD02533,0.8483,hybrid,2025-09-16
PRD02538,PRD02521,0.8143,content-based,2022-07-22
PRD02538,PRD02536,0.6186,collaborative,2022-07-15
PRD02538,PRD02541,0.8255,hybrid,2025-02-12
PRD02539,PRD02538,0.806,node-similarity,2025-04-08
PRD02539,PRD02532,0.9601,content-based,2023-05-22
PRD02540,PRD02517,0.7941,hybrid,2023-03-05
PRD02540,PRD02521,0.9796,node-similarity,2022-02-09
PRD02540,PRD02539,0.7784,content-based,2022-08-20
PRD02541,PRD02535,0.8776,node-similarity,2023-12-25
PRD02541,PRD02522,0.6956,collaborative,2023-10-24
PRD02541,PRD02533,0.9845,node-similarity,2025-10-03
PRD02542,PRD02557,0.7592,node-similarity,2024-11-28
PRD02542,PRD02546,0.7912,pagerank,2025-05-25
PRD02542,PRD02550,0.8171,collaborative,2023-01-14
PRD02543,PRD02565,0.5541,hybrid,2023-03-10
PRD02543,PRD02558,0.6422,pagerank,2022-05-06
PRD02543,PRD02554,0.9577,content-based,2022-09-20
PRD02544,PRD02565,0.9078,node-similarity,2025-01-22
PRD02544,PRD02567,0.7382,pagerank,2025-11-27
PRD02544,PRD02556,0.8165,pagerank,2023-11-09
PRD02545,PRD02562,0.9535,collaborative,2025-11-12
PRD02545,PRD02564,0.7884,hybrid,2025-09-24
PRD02545,PRD02560,0.7559,pagerank,2024-06-05
PRD02546,PRD02547,0.8562,hybrid,2023-12-19
PRD02546,PRD02566,0.8327,pagerank,2024-10-31
